Comunidad autónoma	Sexo	periodo	Total
Navarra, Comunidad Foral de	MUJERES	2019-20	91,6
Navarra, Comunidad Foral de	MUJERES	2018-19	88,4
Navarra, Comunidad Foral de	MUJERES	2017-18	86,7
Navarra, Comunidad Foral de	MUJERES	2016-17	86,0
Navarra, Comunidad Foral de	MUJERES	2015-16	87,4
Navarra, Comunidad Foral de	MUJERES	2014-15	88,5
Navarra, Comunidad Foral de	MUJERES	2013-14 (2)	85,7
Navarra, Comunidad Foral de	MUJERES	2012-13	84,1
Navarra, Comunidad Foral de	MUJERES	2011-12	82,5
Navarra, Comunidad Foral de	MUJERES	2010-11	84,5
Navarra, Comunidad Foral de	MUJERES	2009-10	82,0
Navarra, Comunidad Foral de	MUJERES	2008-09	83,8
Navarra, Comunidad Foral de	MUJERES	2007-08	82,4
Navarra, Comunidad Foral de	MUJERES	2006-07	81,6
Navarra, Comunidad Foral de	MUJERES	2005-06	83,5
Navarra, Comunidad Foral de	MUJERES	2004-05	83,3
Navarra, Comunidad Foral de	MUJERES	2003-04	86,4
Navarra, Comunidad Foral de	MUJERES	2002-03	85,6
Navarra, Comunidad Foral de	MUJERES	2001-02	86,0
Navarra, Comunidad Foral de	MUJERES	2000-01	87,9
Navarra, Comunidad Foral de	MUJERES	1999-00	85,7
País Vasco	HOMBRES	2022-23	83,6
País Vasco	HOMBRES	2021-22	83,5
País Vasco	HOMBRES	2020-21	87,3
País Vasco	HOMBRES	2019-20	86,8
País Vasco	HOMBRES	2018-19	82,4
País Vasco	HOMBRES	2017-18	81,5
País Vasco	HOMBRES	2016-17	82,3
País Vasco	HOMBRES	2015-16	82,6
País Vasco	HOMBRES	2014-15	82,0
País Vasco	HOMBRES	2013-14 (2)	80,9
País Vasco	HOMBRES	2012-13	81,7
País Vasco	HOMBRES	2011-12	83,0
País Vasco	HOMBRES	2010-11	83,5
País Vasco	HOMBRES	2009-10	81,7
País Vasco	HOMBRES	2008-09	82,1
País Vasco	HOMBRES	2007-08	80,4
País Vasco	HOMBRES	2006-07	77,9
País Vasco	HOMBRES	2005-06	78,1
País Vasco	HOMBRES	2004-05	78,7
País Vasco	HOMBRES	2003-04	81,6
País Vasco	HOMBRES	2002-03	77,9
País Vasco	HOMBRES	2001-02	76,6
País Vasco	HOMBRES	2000-01	77,1
País Vasco	HOMBRES	1999-00	77,9
País Vasco	MUJERES	2022-23	89,9
País Vasco	MUJERES	2021-22	90,4
País Vasco	MUJERES	2020-21	92,2
País Vasco	MUJERES	2019-20	92,3
País Vasco	MUJERES	2018-19	90,0
País Vasco	MUJERES	2017-18	90,5
País Vasco	MUJERES	2016-17	90,0
País Vasco	MUJERES	2015-16	90,9
País Vasco	MUJERES	2014-15	87,6
País Vasco	MUJERES	2013-14 (2)	88,7
País Vasco	MUJERES	2012-13	89,3
País Vasco	MUJERES	2011-12	88,3
País Vasco	MUJERES	2010-11	89,0
País Vasco	MUJERES	2009-10	91,2
País Vasco	MUJERES	2008-09	89,4
País Vasco	MUJERES	2007-08	88,7
País Vasco	MUJERES	2006-07	88,3
País Vasco	MUJERES	2005-06	89,0
País Vasco	MUJERES	2004-05	87,8
País Vasco	MUJERES	2003-04	90,0
País Vasco	MUJERES	2002-03	88,0
País Vasco	MUJERES	2001-02	88,9
País Vasco	MUJERES	2000-01	87,7
País Vasco	MUJERES	1999-00	86,3
Rioja, La	HOMBRES	2022-23	70,0
Rioja, La	HOMBRES	2021-22	75,5
Rioja, La	HOMBRES	2020-21	74,3
Rioja, La	HOMBRES	2019-20	74,1
Rioja, La	HOMBRES	2018-19	69,8
Rioja, La	HOMBRES	2017-18	69,4
Rioja, La	HOMBRES	2016-17	62,0
Rioja, La	HOMBRES	2015-16	70,5
Rioja, La	HOMBRES	2014-15	70,6
Rioja, La	HOMBRES	2013-14 (2)	68,6
Rioja, La	HOMBRES	2012-13	62,2
Rioja, La	HOMBRES	2011-12	69,6
Rioja, La	HOMBRES	2010-11	64,4
Rioja, La	HOMBRES	2009-10	61,1
Rioja, La	HOMBRES	2008-09	63,4
Rioja, La	HOMBRES	2007-08	58,3
Rioja, La	HOMBRES	2006-07	59,3
Rioja, La	HOMBRES	2005-06	62,6
Rioja, La	HOMBRES	2004-05	61,1
Rioja, La	HOMBRES	2003-04	62,2
Rioja, La	HOMBRES	2002-03	67,1
Rioja, La	HOMBRES	2001-02	64,2
Rioja, La	HOMBRES	2000-01	66,1
Rioja, La	HOMBRES	1999-00	65,0
Rioja, La	MUJERES	2022-23	78,8
Rioja, La	MUJERES	2021-22	78,7
Rioja, La	MUJERES	2020-21	85,6
Rioja, La	MUJERES	2019-20	85,3
Rioja, La	MUJERES	2018-19	83,0
Rioja, La	MUJERES	2017-18	78,6
Rioja, La	MUJERES	2016-17	77,0
Rioja, La	MUJERES	2015-16	86,4
Rioja, La	MUJERES	2014-15	81,1
Rioja, La	MUJERES	2013-14 (2)	77,4
Rioja, La	MUJERES	2012-13	75,7
Rioja, La	MUJERES	2011-12	80,4
Rioja, La	MUJERES	2010-11	76,9
Rioja, La	MUJERES	2009-10	79,0
Rioja, La	MUJERES	2008-09	75,7
Rioja, La	MUJERES	2007-08	70,8
Rioja, La	MUJERES	2006-07	79,1
Rioja, La	MUJERES	2005-06	75,2
Rioja, La	MUJERES	2004-05	79,1
Rioja, La	MUJERES	2003-04	77,6
Rioja, La	MUJERES	2002-03	75,8
Rioja, La	MUJERES	2001-02	73,7
Rioja, La	MUJERES	2000-01	83,0
Rioja, La	MUJERES	1999-00	82,4
Ceuta	HOMBRES	2022-23	61,9
Ceuta	HOMBRES	2021-22	51,8
Ceuta	HOMBRES	2020-21	58,7
Ceuta	HOMBRES	2019-20	67,5
Ceuta	HOMBRES	2018-19	47,6
Ceuta	HOMBRES	2017-18	48,4
Ceuta	HOMBRES	2016-17	46,6
Ceuta	HOMBRES	2015-16	61,7
Ceuta	HOMBRES	2014-15	56,5
Ceuta	HOMBRES	2013-14 (2)	54,4
Ceuta	HOMBRES	2012-13	47,8
Ceuta	HOMBRES	2011-12	54,3
Ceuta	HOMBRES	2010-11	47,8
Ceuta	HOMBRES	2009-10	53,0
Ceuta	HOMBRES	2008-09	48,1
Ceuta	HOMBRES	2007-08	41,8
Ceuta	HOMBRES	2006-07	46,3
Ceuta	HOMBRES	2005-06	52,1
Ceuta	HOMBRES	2004-05	42,4
Ceuta	HOMBRES	2003-04	53,1
Ceuta	HOMBRES	2002-03	43,2
Ceuta	HOMBRES	2001-02	48,0
Ceuta	HOMBRES	2000-01	49,5
Ceuta	HOMBRES	1999-00	51,5
Ceuta	MUJERES	2022-23	65,0
Ceuta	MUJERES	2021-22	70,3
Ceuta	MUJERES	2020-21	70,2
Ceuta	MUJERES	2019-20	75,1
Ceuta	MUJERES	2018-19	58,7
Ceuta	MUJERES	2017-18	61,3
Ceuta	MUJERES	2016-17	66,1
Ceuta	MUJERES	2015-16	74,6
Ceuta	MUJERES	2014-15	65,4
Ceuta	MUJERES	2013-14 (2)	71,5
Ceuta	MUJERES	2012-13	56,1
Ceuta	MUJERES	2011-12	51,3
Ceuta	MUJERES	2010-11	58,0
Ceuta	MUJERES	2009-10	64,9
Ceuta	MUJERES	2008-09	58,8
Ceuta	MUJERES	2007-08	55,7
Ceuta	MUJERES	2006-07	54,2
Ceuta	MUJERES	2005-06	47,2
Ceuta	MUJERES	2004-05	58,1
Ceuta	MUJERES	2003-04	54,6
Ceuta	MUJERES	2002-03	54,1
Ceuta	MUJERES	2001-02	59,8
Ceuta	MUJERES	2000-01	56,6
Ceuta	MUJERES	1999-00	53,5
Melilla	HOMBRES	2022-23	58,9
Melilla	HOMBRES	2021-22	51,0
Melilla	HOMBRES	2020-21	54,0
Melilla	HOMBRES	2019-20	64,7
Melilla	HOMBRES	2018-19	49,1
Melilla	HOMBRES	2017-18	48,9
Melilla	HOMBRES	2016-17	50,7
Melilla	HOMBRES	2015-16	52,4
Melilla	HOMBRES	2014-15	52,7
Melilla	HOMBRES	2013-14 (2)	57,6
Melilla	HOMBRES	2012-13	54,0
Melilla	HOMBRES	2011-12	60,8
Melilla	HOMBRES	2010-11	57,1
Melilla	HOMBRES	2009-10	51,5
Melilla	HOMBRES	2008-09	54,7
Melilla	HOMBRES	2007-08	52,3
Melilla	HOMBRES	2006-07	54,2
Melilla	HOMBRES	2005-06	59,3
Melilla	HOMBRES	2004-05	57,0
Melilla	HOMBRES	2003-04	48,3
Melilla	HOMBRES	2002-03	47,5
Melilla	HOMBRES	2001-02	52,0
Melilla	HOMBRES	2000-01	48,8
Melilla	HOMBRES	1999-00	56,0
Melilla	MUJERES	2022-23	73,5
Melilla	MUJERES	2021-22	70,4
Melilla	MUJERES	2020-21	68,2
Melilla	MUJERES	2019-20	78,8
Melilla	MUJERES	2018-19	69,3
Melilla	MUJERES	2017-18	62,3
Melilla	MUJERES	2016-17	59,9
Melilla	MUJERES	2015-16	72,5
Melilla	MUJERES	2014-15	73,6
Melilla	MUJERES	2013-14 (2)	70,2
Melilla	MUJERES	2012-13	62,2
Melilla	MUJERES	2011-12	73,9
Melilla	MUJERES	2010-11	63,5
Melilla	MUJERES	2009-10	69,9
Melilla	MUJERES	2008-09	58,2
Melilla	MUJERES	2007-08	62,7
Melilla	MUJERES	2006-07	72,3
Melilla	MUJERES	2005-06	62,2
Melilla	MUJERES	2004-05	61,9
Melilla	MUJERES	2003-04	55,9
Melilla	MUJERES	2002-03	60,1
Melilla	MUJERES	2001-02	63,0
Melilla	MUJERES	2000-01	61,8
Melilla	MUJERES	1999-00	48,2
