Comunidad autónoma	Sexo	periodo	Total
Extremadura	HOMBRES	2003-04	11,2
Extremadura	HOMBRES	2002-03	12,6
Extremadura	HOMBRES	2001-02	10,5
Extremadura	HOMBRES	2000-01	8,3
Extremadura	HOMBRES	1999-00	6,8
Extremadura	HOMBRES	1998-99	8,8
Extremadura	HOMBRES	1997-98	9,2
Extremadura	HOMBRES	1996-97	9,9
Extremadura	HOMBRES	1995-96	10,7
Extremadura	HOMBRES	1994-95	12,1
Extremadura	HOMBRES	1993-94	14,5
Extremadura	HOMBRES	1992-93	13,8
Extremadura	HOMBRES	1991-92	11,8
Extremadura	HOMBRES	1990-91	12,7
Extremadura	MUJERES	2022-23	25,9
Extremadura	MUJERES	2021-22	25,6
Extremadura	MUJERES	2020-21	28,7
Extremadura	MUJERES	2019-20	22,9
Extremadura	MUJERES	2018-19	24,2
Extremadura	MUJERES	2017-18	25,5
Extremadura	MUJERES	2016-17	24,6
Extremadura	MUJERES	2015-16	26,5
Extremadura	MUJERES	2014-15	26,9
Extremadura	MUJERES	2013-14 (2)	22,8
Extremadura	MUJERES	2012-13	21,5
Extremadura	MUJERES	2011-12	24,1
Extremadura	MUJERES	2010-11	22,7
Extremadura	MUJERES	2009-10	18,8
Extremadura	MUJERES	2008-09	17,9
Extremadura	MUJERES	2007-08	16,3
Extremadura	MUJERES	2006-07	14,9
Extremadura	MUJERES	2005-06	14,0
Extremadura	MUJERES	2004-05	13,0
Extremadura	MUJERES	2003-04	12,5
Extremadura	MUJERES	2002-03	13,2
Extremadura	MUJERES	2001-02	11,6
Extremadura	MUJERES	2000-01	7,7
Extremadura	MUJERES	1999-00	6,1
Extremadura	MUJERES	1998-99	8,7
Extremadura	MUJERES	1997-98	8,9
Extremadura	MUJERES	1996-97	10,4
Extremadura	MUJERES	1995-96	10,3
Extremadura	MUJERES	1994-95	11,9
Extremadura	MUJERES	1993-94	13,3
Extremadura	MUJERES	1992-93	12,4
Extremadura	MUJERES	1991-92	12,9
Extremadura	MUJERES	1990-91	14,9
Galicia	HOMBRES	2022-23	30,4
Galicia	HOMBRES	2021-22	30,1
Galicia	HOMBRES	2020-21	33,9
Galicia	HOMBRES	2019-20	28,1
Galicia	HOMBRES	2018-19	29,5
Galicia	HOMBRES	2017-18	28,2
Galicia	HOMBRES	2016-17	30,8
Galicia	HOMBRES	2015-16	33,2
Galicia	HOMBRES	2014-15	32,9
Galicia	HOMBRES	2013-14 (2)	32,2
Galicia	HOMBRES	2012-13	27,9
Galicia	HOMBRES	2011-12	25,2
Galicia	HOMBRES	2010-11	20,2
Galicia	HOMBRES	2009-10	20,0
Galicia	HOMBRES	2008-09	21,2
Galicia	HOMBRES	2007-08	18,5
Galicia	HOMBRES	2006-07	18,2
Galicia	HOMBRES	2005-06	20,2
Galicia	HOMBRES	2004-05	19,8
Galicia	HOMBRES	2003-04	19,7
Galicia	HOMBRES	2002-03	19,7
Galicia	HOMBRES	2001-02	15,0
Galicia	HOMBRES	2000-01	9,5
Galicia	HOMBRES	1999-00	8,4
Galicia	HOMBRES	1998-99	21,8
Galicia	HOMBRES	1997-98	17,4
Galicia	HOMBRES	1996-97	17,7
Galicia	HOMBRES	1995-96	16,2
Galicia	HOMBRES	1994-95	16,0
Galicia	HOMBRES	1993-94	17,5
Galicia	HOMBRES	1992-93	17,1
Galicia	HOMBRES	1991-92	16,2
Galicia	HOMBRES	1990-91	21,0
Galicia	MUJERES	2022-23	27,8
Galicia	MUJERES	2021-22	26,9
Galicia	MUJERES	2020-21	28,8
Galicia	MUJERES	2019-20	25,2
Galicia	MUJERES	2018-19	26,9
Galicia	MUJERES	2017-18	27,2
Galicia	MUJERES	2016-17	27,8
Galicia	MUJERES	2015-16	29,5
Galicia	MUJERES	2014-15	31,0
Galicia	MUJERES	2013-14 (2)	28,2
Galicia	MUJERES	2012-13	26,7
Galicia	MUJERES	2011-12	22,4
Galicia	MUJERES	2010-11	20,7
Galicia	MUJERES	2009-10	19,8
Galicia	MUJERES	2008-09	19,1
Galicia	MUJERES	2007-08	19,2
Galicia	MUJERES	2006-07	19,6
Galicia	MUJERES	2005-06	19,2
Galicia	MUJERES	2004-05	19,9
Galicia	MUJERES	2003-04	19,5
Galicia	MUJERES	2002-03	18,1
Galicia	MUJERES	2001-02	14,8
Galicia	MUJERES	2000-01	10,5
Galicia	MUJERES	1999-00	9,7
Galicia	MUJERES	1998-99	19,8
Galicia	MUJERES	1997-98	18,5
Galicia	MUJERES	1996-97	18,9
Galicia	MUJERES	1995-96	19,6
Galicia	MUJERES	1994-95	23,2
Galicia	MUJERES	1993-94	22,3
Galicia	MUJERES	1992-93	20,0
Galicia	MUJERES	1991-92	17,6
Galicia	MUJERES	1990-91	20,3
Madrid, Comunidad de	HOMBRES	2022-23	26,1
Madrid, Comunidad de	HOMBRES	2021-22	23,3
Madrid, Comunidad de	HOMBRES	2020-21	22,5
Madrid, Comunidad de	HOMBRES	2019-20	21,2
Madrid, Comunidad de	HOMBRES	2018-19	18,8
Madrid, Comunidad de	HOMBRES	2017-18	19,5
Madrid, Comunidad de	HOMBRES	2016-17	20,4
Madrid, Comunidad de	HOMBRES	2015-16	21,3
Madrid, Comunidad de	HOMBRES	2014-15	20,8
Madrid, Comunidad de	HOMBRES	2013-14 (2)	24,1
Madrid, Comunidad de	HOMBRES	2012-13	16,5
Madrid, Comunidad de	HOMBRES	2011-12	17,7
Madrid, Comunidad de	HOMBRES	2010-11	14,9
Madrid, Comunidad de	HOMBRES	2009-10	13,3
Madrid, Comunidad de	HOMBRES	2008-09	11,8
Madrid, Comunidad de	HOMBRES	2007-08	10,4
Madrid, Comunidad de	HOMBRES	2006-07	10,1
Madrid, Comunidad de	HOMBRES	2005-06	11,0
Madrid, Comunidad de	HOMBRES	2004-05	10,4
Madrid, Comunidad de	HOMBRES	2003-04	10,7
Madrid, Comunidad de	HOMBRES	2002-03	9,7
Madrid, Comunidad de	HOMBRES	2001-02	9,7
Madrid, Comunidad de	HOMBRES	2000-01	8,9
Madrid, Comunidad de	HOMBRES	1999-00	6,2
Madrid, Comunidad de	HOMBRES	1998-99	11,4
Madrid, Comunidad de	HOMBRES	1997-98	10,0
Madrid, Comunidad de	HOMBRES	1996-97	11,7
Madrid, Comunidad de	HOMBRES	1995-96	12,7
Madrid, Comunidad de	HOMBRES	1994-95	13,7
Madrid, Comunidad de	HOMBRES	1993-94	12,7
Madrid, Comunidad de	HOMBRES	1992-93	14,3
Madrid, Comunidad de	HOMBRES	1991-92	16,2
Madrid, Comunidad de	HOMBRES	1990-91	13,9
Madrid, Comunidad de	MUJERES	2022-23	23,7
Madrid, Comunidad de	MUJERES	2021-22	20,8
Madrid, Comunidad de	MUJERES	2020-21	18,1
Madrid, Comunidad de	MUJERES	2019-20	16,7
Madrid, Comunidad de	MUJERES	2018-19	15,6
Madrid, Comunidad de	MUJERES	2017-18	15,9
Madrid, Comunidad de	MUJERES	2016-17	16,7
Madrid, Comunidad de	MUJERES	2015-16	17,7
Madrid, Comunidad de	MUJERES	2014-15	16,3
Madrid, Comunidad de	MUJERES	2013-14 (2)	15,9
Madrid, Comunidad de	MUJERES	2012-13	15,2
Madrid, Comunidad de	MUJERES	2011-12	18,3
Madrid, Comunidad de	MUJERES	2010-11	16,3
Madrid, Comunidad de	MUJERES	2009-10	14,0
Madrid, Comunidad de	MUJERES	2008-09	13,0
Madrid, Comunidad de	MUJERES	2007-08	11,6
Madrid, Comunidad de	MUJERES	2006-07	11,3
Madrid, Comunidad de	MUJERES	2005-06	12,7
Madrid, Comunidad de	MUJERES	2004-05	11,6
Madrid, Comunidad de	MUJERES	2003-04	11,9
Madrid, Comunidad de	MUJERES	2002-03	10,5
Madrid, Comunidad de	MUJERES	2001-02	9,6
Madrid, Comunidad de	MUJERES	2000-01	9,5
Madrid, Comunidad de	MUJERES	1999-00	6,8
Madrid, Comunidad de	MUJERES	1998-99	11,1
Madrid, Comunidad de	MUJERES	1997-98	10,3
Madrid, Comunidad de	MUJERES	1996-97	12,5
Madrid, Comunidad de	MUJERES	1995-96	13,5
Madrid, Comunidad de	MUJERES	1994-95	14,4
Madrid, Comunidad de	MUJERES	1993-94	13,8
Madrid, Comunidad de	MUJERES	1992-93	13,6
Madrid, Comunidad de	MUJERES	1991-92	13,1
Madrid, Comunidad de	MUJERES	1990-91	13,0
Murcia, Región de	HOMBRES	2022-23	26,2
Murcia, Región de	HOMBRES	2021-22	24,7
Murcia, Región de	HOMBRES	2020-21	26,4
Murcia, Región de	HOMBRES	2019-20	18,6
Murcia, Región de	HOMBRES	2018-19	21,5
Murcia, Región de	HOMBRES	2017-18	20,7
Murcia, Región de	HOMBRES	2016-17	20,2
Murcia, Región de	HOMBRES	2015-16	24,6
Murcia, Región de	HOMBRES	2014-15	23,4
Murcia, Región de	HOMBRES	2013-14 (2)	21,2
Murcia, Región de	HOMBRES	2012-13	17,6
Murcia, Región de	HOMBRES	2011-12	16,5
Murcia, Región de	HOMBRES	2010-11	13,9
Murcia, Región de	HOMBRES	2009-10	12,5
Murcia, Región de	HOMBRES	2008-09	12,2
Murcia, Región de	HOMBRES	2007-08	11,1
Murcia, Región de	HOMBRES	2006-07	10,1
Murcia, Región de	HOMBRES	2005-06	10,2
Murcia, Región de	HOMBRES	2004-05	10,9
Murcia, Región de	HOMBRES	2003-04	11,2
Murcia, Región de	HOMBRES	2002-03	10,7
Murcia, Región de	HOMBRES	2001-02	11,7
Murcia, Región de	HOMBRES	2000-01	8,2
Murcia, Región de	HOMBRES	1999-00	6,5
Murcia, Región de	HOMBRES	1998-99	10,2
Murcia, Región de	HOMBRES	1997-98	10,6
Murcia, Región de	HOMBRES	1996-97	11,3
Murcia, Región de	HOMBRES	1995-96	13,2
Murcia, Región de	HOMBRES	1994-95	14,8
Murcia, Región de	HOMBRES	1993-94	15,5
Murcia, Región de	HOMBRES	1992-93	15,7
Murcia, Región de	HOMBRES	1991-92	16,8
Murcia, Región de	HOMBRES	1990-91	17,1
Murcia, Región de	MUJERES	2022-23	26,1
Murcia, Región de	MUJERES	2021-22	24,1
Murcia, Región de	MUJERES	2020-21	25,1
Murcia, Región de	MUJERES	2019-20	19,5
Murcia, Región de	MUJERES	2018-19	19,5
Murcia, Región de	MUJERES	2017-18	18,5
Murcia, Región de	MUJERES	2016-17	19,0
Murcia, Región de	MUJERES	2015-16	21,0
Murcia, Región de	MUJERES	2014-15	20,7
Murcia, Región de	MUJERES	2013-14 (2)	20,4
Murcia, Región de	MUJERES	2012-13	17,8
Murcia, Región de	MUJERES	2011-12	20,9
Murcia, Región de	MUJERES	2010-11	19,8
Murcia, Región de	MUJERES	2009-10	15,0
Murcia, Región de	MUJERES	2008-09	16,8
Murcia, Región de	MUJERES	2007-08	13,6
Murcia, Región de	MUJERES	2006-07	14,0
Murcia, Región de	MUJERES	2005-06	13,0
Murcia, Región de	MUJERES	2004-05	14,3
Murcia, Región de	MUJERES	2003-04	14,0
Murcia, Región de	MUJERES	2002-03	14,2
Murcia, Región de	MUJERES	2001-02	12,9
Murcia, Región de	MUJERES	2000-01	10,8
Murcia, Región de	MUJERES	1999-00	8,6
Murcia, Región de	MUJERES	1998-99	13,2
Murcia, Región de	MUJERES	1997-98	16,2
Murcia, Región de	MUJERES	1996-97	12,5
Murcia, Región de	MUJERES	1995-96	16,5
Murcia, Región de	MUJERES	1994-95	17,5
Murcia, Región de	MUJERES	1993-94	17,3
Murcia, Región de	MUJERES	1992-93	19,4
Murcia, Región de	MUJERES	1991-92	20,9
Murcia, Región de	MUJERES	1990-91	22,3
Navarra, Comunidad Foral de	HOMBRES	2022-23	28,3
Navarra, Comunidad Foral de	HOMBRES	2021-22	30,2
Navarra, Comunidad Foral de	HOMBRES	2020-21	32,3
Navarra, Comunidad Foral de	HOMBRES	2019-20	27,1
Navarra, Comunidad Foral de	HOMBRES	2018-19	26,7
Navarra, Comunidad Foral de	HOMBRES	2017-18	26,9
Navarra, Comunidad Foral de	HOMBRES	2016-17	23,3
Navarra, Comunidad Foral de	HOMBRES	2015-16	25,0
Navarra, Comunidad Foral de	HOMBRES	2014-15	22,4
Navarra, Comunidad Foral de	HOMBRES	2013-14 (2)	22,9
Navarra, Comunidad Foral de	HOMBRES	2012-13	23,2
Navarra, Comunidad Foral de	HOMBRES	2011-12	22,8
Navarra, Comunidad Foral de	HOMBRES	2010-11	22,5
Navarra, Comunidad Foral de	HOMBRES	2009-10	20,4
Navarra, Comunidad Foral de	HOMBRES	2008-09	19,6
Navarra, Comunidad Foral de	HOMBRES	2007-08	19,6
Navarra, Comunidad Foral de	HOMBRES	2006-07	19,6
Navarra, Comunidad Foral de	HOMBRES	2005-06	21,2
Navarra, Comunidad Foral de	HOMBRES	2004-05	22,2
Navarra, Comunidad Foral de	HOMBRES	2003-04	21,4
Navarra, Comunidad Foral de	HOMBRES	2002-03	23,6
Navarra, Comunidad Foral de	HOMBRES	2001-02	20,9
Navarra, Comunidad Foral de	HOMBRES	2000-01	19,8
Navarra, Comunidad Foral de	HOMBRES	1999-00	15,4
Navarra, Comunidad Foral de	HOMBRES	1998-99	5,6
Navarra, Comunidad Foral de	HOMBRES	1997-98	7,3
Navarra, Comunidad Foral de	HOMBRES	1996-97	23,6
Navarra, Comunidad Foral de	HOMBRES	1995-96	20,1
Navarra, Comunidad Foral de	HOMBRES	1994-95	15,8
Navarra, Comunidad Foral de	HOMBRES	1993-94	17,7
Navarra, Comunidad Foral de	HOMBRES	1992-93	18,1
Navarra, Comunidad Foral de	HOMBRES	1991-92	13,2
Navarra, Comunidad Foral de	HOMBRES	1990-91	23,8
Navarra, Comunidad Foral de	MUJERES	2022-23	21,8
Navarra, Comunidad Foral de	MUJERES	2021-22	22,1
Navarra, Comunidad Foral de	MUJERES	2020-21	21,2
Navarra, Comunidad Foral de	MUJERES	2019-20	20,3
Navarra, Comunidad Foral de	MUJERES	2018-19	16,9
Navarra, Comunidad Foral de	MUJERES	2017-18	17,6
Navarra, Comunidad Foral de	MUJERES	2016-17	16,0
Navarra, Comunidad Foral de	MUJERES	2015-16	19,0
Navarra, Comunidad Foral de	MUJERES	2014-15	16,9
Navarra, Comunidad Foral de	MUJERES	2013-14 (2)	16,9
Navarra, Comunidad Foral de	MUJERES	2012-13	19,1
Navarra, Comunidad Foral de	MUJERES	2011-12	18,2
Navarra, Comunidad Foral de	MUJERES	2010-11	17,9
Navarra, Comunidad Foral de	MUJERES	2009-10	16,5
Navarra, Comunidad Foral de	MUJERES	2008-09	18,6
Navarra, Comunidad Foral de	MUJERES	2007-08	17,7
Navarra, Comunidad Foral de	MUJERES	2006-07	15,2
Navarra, Comunidad Foral de	MUJERES	2005-06	17,5
Navarra, Comunidad Foral de	MUJERES	2004-05	19,1
Navarra, Comunidad Foral de	MUJERES	2003-04	16,1
Navarra, Comunidad Foral de	MUJERES	2002-03	16,1
Navarra, Comunidad Foral de	MUJERES	2001-02	16,1
Navarra, Comunidad Foral de	MUJERES	2000-01	12,8
Navarra, Comunidad Foral de	MUJERES	1999-00	11,9
Navarra, Comunidad Foral de	MUJERES	1998-99	5,2
Navarra, Comunidad Foral de	MUJERES	1997-98	5,9
Navarra, Comunidad Foral de	MUJERES	1996-97	21,9
Navarra, Comunidad Foral de	MUJERES	1995-96	17,2
Navarra, Comunidad Foral de	MUJERES	1994-95	15,7
Navarra, Comunidad Foral de	MUJERES	1993-94	15,9
Navarra, Comunidad Foral de	MUJERES	1992-93	15,1
Navarra, Comunidad Foral de	MUJERES	1991-92	22,7
Navarra, Comunidad Foral de	MUJERES	1990-91	22,1
País Vasco	HOMBRES	2022-23	31,0
País Vasco	HOMBRES	2021-22	31,4
País Vasco	HOMBRES	2020-21	32,3
País Vasco	HOMBRES	2019-20	30,1
País Vasco	HOMBRES	2018-19	30,2
País Vasco	HOMBRES	2017-18	30,8
País Vasco	HOMBRES	2016-17	31,8
País Vasco	HOMBRES	2015-16	32,5
País Vasco	HOMBRES	2014-15	32,0
País Vasco	HOMBRES	2013-14 (2)	32,5
País Vasco	HOMBRES	2012-13	30,7
País Vasco	HOMBRES	2011-12	29,4
País Vasco	HOMBRES	2010-11	24,9
País Vasco	HOMBRES	2009-10	24,0
País Vasco	HOMBRES	2008-09	21,8
País Vasco	HOMBRES	2007-08	22,0
País Vasco	HOMBRES	2006-07	22,8
País Vasco	HOMBRES	2005-06	23,7
País Vasco	HOMBRES	2004-05	22,9
País Vasco	HOMBRES	2003-04	21,4
País Vasco	HOMBRES	2002-03	21,8
País Vasco	HOMBRES	2001-02	19,9
País Vasco	HOMBRES	2000-01	18,5
País Vasco	HOMBRES	1999-00	16,1
País Vasco	HOMBRES	1998-99	13,0
País Vasco	HOMBRES	1997-98	14,2
País Vasco	HOMBRES	1996-97	14,0
País Vasco	HOMBRES	1995-96	12,3
País Vasco	HOMBRES	1994-95	11,6
País Vasco	HOMBRES	1993-94	11,7
País Vasco	HOMBRES	1992-93	11,5
País Vasco	HOMBRES	1991-92	12,0
País Vasco	HOMBRES	1990-91	13,1
País Vasco	MUJERES	2022-23	21,1
País Vasco	MUJERES	2021-22	18,9
País Vasco	MUJERES	2020-21	21,1
País Vasco	MUJERES	2019-20	19,9
País Vasco	MUJERES	2018-19	19,9
País Vasco	MUJERES	2017-18	20,0
País Vasco	MUJERES	2016-17	20,4
País Vasco	MUJERES	2015-16	21,3
País Vasco	MUJERES	2014-15	21,3
País Vasco	MUJERES	2013-14 (2)	20,1
País Vasco	MUJERES	2012-13	20,7
País Vasco	MUJERES	2011-12	21,5
País Vasco	MUJERES	2010-11	20,5
País Vasco	MUJERES	2009-10	17,4
País Vasco	MUJERES	2008-09	19,0
País Vasco	MUJERES	2007-08	17,8
País Vasco	MUJERES	2006-07	18,1
País Vasco	MUJERES	2005-06	18,3
País Vasco	MUJERES	2004-05	16,9
País Vasco	MUJERES	2003-04	16,5
País Vasco	MUJERES	2002-03	15,6
País Vasco	MUJERES	2001-02	14,0
País Vasco	MUJERES	2000-01	12,6
País Vasco	MUJERES	1999-00	11,8
País Vasco	MUJERES	1998-99	7,5
País Vasco	MUJERES	1997-98	14,2
País Vasco	MUJERES	1996-97	16,3
País Vasco	MUJERES	1995-96	15,0
País Vasco	MUJERES	1994-95	13,6
País Vasco	MUJERES	1993-94	14,3
País Vasco	MUJERES	1992-93	12,5
País Vasco	MUJERES	1991-92	15,0
País Vasco	MUJERES	1990-91	15,0
Rioja, La	HOMBRES	2022-23	27,8
Rioja, La	HOMBRES	2021-22	27,3
Rioja, La	HOMBRES	2020-21	30,9
Rioja, La	HOMBRES	2019-20	31,9
Rioja, La	HOMBRES	2018-19	27,3
Rioja, La	HOMBRES	2017-18	23,4
Rioja, La	HOMBRES	2016-17	23,2
Rioja, La	HOMBRES	2015-16	24,9
Rioja, La	HOMBRES	2014-15	27,6
Rioja, La	HOMBRES	2013-14 (2)	27,3
Rioja, La	HOMBRES	2012-13	23,1
Rioja, La	HOMBRES	2011-12	27,7
Rioja, La	HOMBRES	2010-11	18,7
Rioja, La	HOMBRES	2009-10	19,3
Rioja, La	HOMBRES	2008-09	19,9
Rioja, La	HOMBRES	2007-08	17,9
Rioja, La	HOMBRES	2006-07	16,7
Rioja, La	HOMBRES	2005-06	19,7
Rioja, La	HOMBRES	2004-05	17,0
Rioja, La	HOMBRES	2003-04	19,1
Rioja, La	HOMBRES	2002-03	19,8
Rioja, La	HOMBRES	2001-02	19,0
Rioja, La	HOMBRES	2000-01	14,6
Rioja, La	HOMBRES	1999-00	9,1
Rioja, La	HOMBRES	1998-99	16,5
Rioja, La	HOMBRES	1997-98	14,4
Rioja, La	HOMBRES	1996-97	19,1
Rioja, La	HOMBRES	1995-96	20,0
Rioja, La	HOMBRES	1994-95	25,2
Rioja, La	HOMBRES	1993-94	25,9
Rioja, La	HOMBRES	1992-93	35,0
Rioja, La	HOMBRES	1991-92	24,9
Rioja, La	HOMBRES	1990-91	26,6
Rioja, La	MUJERES	2022-23	26,1
Rioja, La	MUJERES	2021-22	24,1
Rioja, La	MUJERES	2020-21	28,2
Rioja, La	MUJERES	2019-20	24,6
Rioja, La	MUJERES	2018-19	26,5
Rioja, La	MUJERES	2017-18	25,9
Rioja, La	MUJERES	2016-17	24,3
Rioja, La	MUJERES	2015-16	28,2
Rioja, La	MUJERES	2014-15	27,9
Rioja, La	MUJERES	2013-14 (2)	24,0
Rioja, La	MUJERES	2012-13	23,0
Rioja, La	MUJERES	2011-12	23,6
Rioja, La	MUJERES	2010-11	26,1
Rioja, La	MUJERES	2009-10	24,0
Rioja, La	MUJERES	2008-09	22,4
Rioja, La	MUJERES	2007-08	19,8
Rioja, La	MUJERES	2006-07	21,8
Rioja, La	MUJERES	2005-06	19,9
Rioja, La	MUJERES	2004-05	20,2
Rioja, La	MUJERES	2003-04	18,9
Rioja, La	MUJERES	2002-03	19,3
Rioja, La	MUJERES	2001-02	18,9
Rioja, La	MUJERES	2000-01	16,6
Rioja, La	MUJERES	1999-00	12,9
Rioja, La	MUJERES	1998-99	19,6
Rioja, La	MUJERES	1997-98	16,5
Rioja, La	MUJERES	1996-97	24,1
Rioja, La	MUJERES	1995-96	23,8
Rioja, La	MUJERES	1994-95	29,3
Rioja, La	MUJERES	1993-94	27,5
Rioja, La	MUJERES	1992-93	29,7
Rioja, La	MUJERES	1991-92	29,0
Rioja, La	MUJERES	1990-91	23,7
Ceuta	HOMBRES	2022-23	23,2
Ceuta	HOMBRES	2021-22	28,5
Ceuta	HOMBRES	2020-21	20,7
Ceuta	HOMBRES	2019-20	17,0
Ceuta	HOMBRES	2018-19	19,8
Ceuta	HOMBRES	2017-18	19,7
Ceuta	HOMBRES	2016-17	23,0
Ceuta	HOMBRES	2015-16	19,2
Ceuta	HOMBRES	2014-15	21,6
Ceuta	HOMBRES	2013-14 (2)	20,6
Ceuta	HOMBRES	2012-13	22,8
Ceuta	HOMBRES	2011-12	19,3
Ceuta	HOMBRES	2010-11	12,6
Ceuta	HOMBRES	2009-10	6,0
Ceuta	HOMBRES	2008-09	6,0
Ceuta	HOMBRES	2007-08	6,2
Ceuta	HOMBRES	2006-07	7,7
Ceuta	HOMBRES	2005-06	3,7
Ceuta	HOMBRES	2004-05	6,3
Ceuta	HOMBRES	2003-04	7,2
Ceuta	HOMBRES	2002-03	7,6
Ceuta	HOMBRES	2001-02	6,2
Ceuta	HOMBRES	2000-01	5,3
Ceuta	HOMBRES	1999-00	2,1
Ceuta	HOMBRES	1998-99	7,5
Ceuta	HOMBRES	1997-98	5,7
Ceuta	HOMBRES	1996-97	8,2
Ceuta	HOMBRES	1995-96	7,3
Ceuta	HOMBRES	1994-95	7,5
Ceuta	HOMBRES	1993-94	5,2
Ceuta	HOMBRES	1992-93	5,5
Ceuta	HOMBRES	1991-92	7,1
Ceuta	HOMBRES	1990-91	6,3
Ceuta	MUJERES	2022-23	31,0
Ceuta	MUJERES	2021-22	25,7
Ceuta	MUJERES	2020-21	25,5
Ceuta	MUJERES	2019-20	20,4
Ceuta	MUJERES	2018-19	22,6
Ceuta	MUJERES	2017-18	19,8
Ceuta	MUJERES	2016-17	17,8
Ceuta	MUJERES	2015-16	17,7
Ceuta	MUJERES	2014-15	19,3
Ceuta	MUJERES	2013-14 (2)	20,9
Ceuta	MUJERES	2012-13	14,4
Ceuta	MUJERES	2011-12	16,4
Ceuta	MUJERES	2010-11	16,0
Ceuta	MUJERES	2009-10	14,1
Ceuta	MUJERES	2008-09	12,2
Ceuta	MUJERES	2007-08	12,0
Ceuta	MUJERES	2006-07	15,5
Ceuta	MUJERES	2005-06	6,8
Ceuta	MUJERES	2004-05	10,4
Ceuta	MUJERES	2003-04	9,9
Ceuta	MUJERES	2002-03	10,7
Ceuta	MUJERES	2001-02	8,3
Ceuta	MUJERES	2000-01	6,2
Ceuta	MUJERES	1999-00	9,1
Ceuta	MUJERES	1998-99	12,6
Ceuta	MUJERES	1997-98	12,7
Ceuta	MUJERES	1996-97	15,0
Ceuta	MUJERES	1995-96	13,7
Ceuta	MUJERES	1994-95	9,8
Ceuta	MUJERES	1993-94	9,9
Ceuta	MUJERES	1992-93	5,8
Ceuta	MUJERES	1991-92	10,9
Ceuta	MUJERES	1990-91	7,8
Melilla	HOMBRES	2022-23	24,2
Melilla	HOMBRES	2021-22	29,3
Melilla	HOMBRES	2020-21	19,2
Melilla	HOMBRES	2019-20	20,5
Melilla	HOMBRES	2018-19	16,4
Melilla	HOMBRES	2017-18	14,1
Melilla	HOMBRES	2016-17	18,4
Melilla	HOMBRES	2015-16	21,5
Melilla	HOMBRES	2014-15	18,0
Melilla	HOMBRES	2013-14 (2)	18,4
Melilla	HOMBRES	2012-13	17,3
Melilla	HOMBRES	2011-12	13,8
Melilla	HOMBRES	2010-11	14,2
Melilla	HOMBRES	2009-10	9,0
Melilla	HOMBRES	2008-09	6,6
Melilla	HOMBRES	2007-08	7,6
Melilla	HOMBRES	2006-07	9,9
Melilla	HOMBRES	2005-06	10,9
Melilla	HOMBRES	2004-05	9,6
Melilla	HOMBRES	2003-04	10,1
Melilla	HOMBRES	2002-03	6,0
Melilla	HOMBRES	2001-02	9,1
Melilla	HOMBRES	2000-01	7,1
Melilla	HOMBRES	1999-00	4,9
Melilla	HOMBRES	1998-99	6,7
Melilla	HOMBRES	1997-98	8,1
Melilla	HOMBRES	1996-97	7,1
Melilla	HOMBRES	1995-96	..
Melilla	HOMBRES	1994-95	8,1
Melilla	HOMBRES	1993-94	12,6
Melilla	HOMBRES	1992-93	9,6
Melilla	HOMBRES	1991-92	7,7
Melilla	HOMBRES	1990-91	8,8
Melilla	MUJERES	2022-23	20,4
Melilla	MUJERES	2021-22	21,3
Melilla	MUJERES	2020-21	22,1
Melilla	MUJERES	2019-20	15,6
Melilla	MUJERES	2018-19	15,2
Melilla	MUJERES	2017-18	14,1
Melilla	MUJERES	2016-17	13,7
Melilla	MUJERES	2015-16	16,0
Melilla	MUJERES	2014-15	18,3
Melilla	MUJERES	2013-14 (2)	15,8
Melilla	MUJERES	2012-13	15,5
Melilla	MUJERES	2011-12	15,6
Melilla	MUJERES	2010-11	9,7
Melilla	MUJERES	2009-10	17,0
Melilla	MUJERES	2008-09	16,0
Melilla	MUJERES	2007-08	14,2
Melilla	MUJERES	2006-07	15,8
Melilla	MUJERES	2005-06	18,3
Melilla	MUJERES	2004-05	20,2
Melilla	MUJERES	2003-04	10,9
Melilla	MUJERES	2002-03	7,2
Melilla	MUJERES	2001-02	10,2
Melilla	MUJERES	2000-01	9,0
Melilla	MUJERES	1999-00	8,6
Melilla	MUJERES	1998-99	8,3
Melilla	MUJERES	1997-98	6,7
Melilla	MUJERES	1996-97	5,1
Melilla	MUJERES	1995-96	..
Melilla	MUJERES	1994-95	2,9
Melilla	MUJERES	1993-94	6,7
Melilla	MUJERES	1992-93	3,5
Melilla	MUJERES	1991-92	8,1
Melilla	MUJERES	1990-91	8,5
