Comunidad autónoma	Sexo	periodo	Total
Melilla	MUJERES	2021-22	62,8
Melilla	MUJERES	2020-21	56,0
Melilla	MUJERES	2019-20	66,1
Melilla	MUJERES	2018-19	56,0
Melilla	MUJERES	2017-18	50,1
Melilla	MUJERES	2016-17	60,4
Melilla	MUJERES	2015-16	50,0
Melilla	MUJERES	2014-15	46,4
Melilla	MUJERES	2013-14 (2)	46,7
Melilla	MUJERES	2012-13	49,3
Melilla	MUJERES	2011-12	46,1
Melilla	MUJERES	2010-11	43,3
Melilla	MUJERES	2009-10	46,5
Melilla	MUJERES	2008-09	50,6
Melilla	MUJERES	2007-08	45,1
Melilla	MUJERES	2006-07	47,9
Melilla	MUJERES	2005-06	51,6
Melilla	MUJERES	2004-05	55,2
Melilla	MUJERES	2003-04	52,6
Melilla	MUJERES	2002-03	43,0
Melilla	MUJERES	2001-02	44,5
Melilla	MUJERES	2000-01	50,7
Melilla	MUJERES	1999-00	46,6
Melilla	MUJERES	1998-99	45,1
Melilla	MUJERES	1997-98	30,5
Melilla	MUJERES	1996-97	46,6
Melilla	MUJERES	1995-96	34,1
Melilla	MUJERES	1994-95	36,5
Melilla	MUJERES	1993-94	28,8
Melilla	MUJERES	1992-93	28,9
Melilla	MUJERES	1991-92	29,9
Melilla	MUJERES	1990-91	23,2
